Info 0    [01:11:21.045] Starting TS Server
Info 335  [01:15:12.826] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 30.416820004582405ms
Info 336  [01:15:12.826] Different program with same set of files
Info 337  [01:15:12.829] getCompletionData: Get current token: 0.03203500062227249
Info 338  [01:15:12.829] getCompletionData: Is inside comment: 0.0076719969511032104
Info 339  [01:15:12.829] getCompletionData: Get previous token: 0.06792899966239929
Info 340  [01:15:12.829] getCompletionsAtPosition: isCompletionListBlocker: 0.01567699760198593
Info 341  [01:15:12.832] getCompletionData: Semantic work: 2.739140994846821
Info 342  [01:15:12.860] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 27.340731002390385
Info 343  [01:15:12.933] getCompletionData: Get current token: 0.1689710021018982
Info 344  [01:15:12.934] getCompletionData: Is inside comment: 0.06648100167512894
Info 345  [01:15:12.935] getCompletionData: Get previous token: 0.36817799508571625
Info 346  [01:15:12.935] getCompletionsAtPosition: isCompletionListBlocker: 0.020426996052265167
Info 347  [01:15:12.938] getCompletionData: Semantic work: 2.3749440014362335
Info 348  [01:15:12.944] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.366140998899937
Info 349  [01:15:12.951] getCompletionData: Get current token: 0.10679900646209717
Info 350  [01:15:12.951] getCompletionData: Is inside comment: 0.05108000338077545
Info 351  [01:15:12.952] getCompletionData: Get previous token: 0.6340560019016266
Info 352  [01:15:12.954] getCompletionsAtPosition: isCompletionListBlocker: 0.05686599761247635
Info 353  [01:15:12.956] getCompletionData: Semantic work: 2.0097680017352104
Info 354  [01:15:12.967] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.560977004468441
Info 355  [01:15:12.976] getCompletionData: Get current token: 0.08555899560451508
Info 356  [01:15:12.977] getCompletionData: Is inside comment: 0.07666299492120743
Info 357  [01:15:12.977] getCompletionData: Get previous token: 0.31306300312280655
Info 358  [01:15:12.978] getCompletionsAtPosition: isCompletionListBlocker: 0.039204999804496765
Info 359  [01:15:12.981] getCompletionData: Semantic work: 2.567542999982834
Info 360  [01:15:12.992] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.522646002471447
Info 361  [01:15:13.001] getCompletionData: Get current token: 0.1223910003900528
Info 362  [01:15:13.001] getCompletionData: Is inside comment: 0.05047199875116348
Info 363  [01:15:13.002] getCompletionData: Get previous token: 0.40336400270462036
Info 364  [01:15:13.003] getCompletionsAtPosition: isCompletionListBlocker: 0.12844300270080566
Info 365  [01:15:13.005] getCompletionData: Semantic work: 1.7749809995293617
Info 366  [01:15:13.021] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.132152996957302
Info 367  [01:15:13.028] getCompletionData: Get current token: 0.14733000099658966
Info 368  [01:15:13.029] getCompletionData: Is inside comment: 0.061027996242046356
Info 369  [01:15:13.030] getCompletionData: Get previous token: 0.5470219999551773
Info 370  [01:15:13.030] getCompletionsAtPosition: isCompletionListBlocker: 0.04848100244998932
Info 371  [01:15:13.033] getCompletionData: Semantic work: 2.1370389983057976
Info 372  [01:15:13.045] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.95075299590826
Info 373  [01:15:13.053] getCompletionData: Get current token: 0.1238889992237091
Info 374  [01:15:13.054] getCompletionData: Is inside comment: 0.04962100088596344
Info 375  [01:15:13.055] getCompletionData: Get previous token: 0.5510050058364868
Info 376  [01:15:13.055] getCompletionsAtPosition: isCompletionListBlocker: 0.04411499947309494
Info 377  [01:15:13.058] getCompletionData: Semantic work: 2.1122709959745407
Info 378  [01:15:13.079] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 20.44353100657463
Info 379  [01:15:13.128] getCompletionData: Get current token: 0.16024000197649002
Info 380  [01:15:13.128] getCompletionData: Is inside comment: 0.06147899478673935
Info 381  [01:15:13.129] getCompletionData: Get previous token: 0.42381399869918823
Info 382  [01:15:13.130] getCompletionsAtPosition: isCompletionListBlocker: 0.06659100204706192
Info 383  [01:15:13.132] getCompletionData: Semantic work: 2.1215210035443306
Info 384  [01:15:13.139] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.781861998140812
Info 385  [01:15:13.145] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 386  [01:15:13.185] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 39.67637699842453ms
Info 387  [01:15:13.185] Different program with same set of files
Info 388  [01:15:13.323] getCompletionData: Get current token: 0.04017399996519089
Info 389  [01:15:13.323] getCompletionData: Is inside comment: 0.01150299608707428
Info 390  [01:15:13.324] getCompletionData: Get previous token: 0.21363599598407745
Info 391  [01:15:13.324] getCompletionsAtPosition: isCompletionListBlocker: 0.057885996997356415
Info 392  [01:15:13.327] getCompletionData: Semantic work: 2.4087439998984337
Info 393  [01:15:13.344] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.613931998610497
Info 394  [01:15:13.688] getCompletionData: Get current token: 0.04011499881744385
Info 395  [01:15:13.688] getCompletionData: Is inside comment: 0.009580999612808228
Info 396  [01:15:13.688] getCompletionData: Get previous token: 0.15389800071716309
Info 397  [01:15:13.688] getCompletionsAtPosition: isCompletionListBlocker: 0.012188002467155457
Info 398  [01:15:13.690] getCompletionData: Semantic work: 1.5967340022325516
Info 399  [01:15:13.693] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.0540440008044243
Info 400  [01:15:13.697] getCompletionData: Get current token: 0.03702399879693985
Info 401  [01:15:13.697] getCompletionData: Is inside comment: 0.013053998351097107
Info 402  [01:15:13.697] getCompletionData: Get previous token: 0.14824900031089783
Info 403  [01:15:13.698] getCompletionsAtPosition: isCompletionListBlocker: 0.01624799519777298
Info 404  [01:15:13.698] getCompletionData: Semantic work: 0.6366630047559738
Info 405  [01:15:13.715] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.106087997555733
Info 406  [01:15:13.720] getCompletionData: Get current token: 0.034912995994091034
Info 407  [01:15:13.720] getCompletionData: Is inside comment: 0.02625400573015213
Info 408  [01:15:13.721] getCompletionData: Get previous token: 0.2601499930024147
Info 409  [01:15:13.721] getCompletionsAtPosition: isCompletionListBlocker: 0.056210003793239594
Info 410  [01:15:13.723] getCompletionData: Semantic work: 1.495117001235485
Info 411  [01:15:13.730] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.978533998131752
Info 412  [01:15:13.762] getCompletionData: Get current token: 0.06318400055170059
Info 413  [01:15:13.763] getCompletionData: Is inside comment: 0.031408004462718964
Info 414  [01:15:13.763] getCompletionData: Get previous token: 0.2430180013179779
Info 415  [01:15:13.764] getCompletionsAtPosition: isCompletionListBlocker: 0.04557500034570694
Info 416  [01:15:13.765] getCompletionData: Semantic work: 1.5810409933328629
Info 417  [01:15:13.785] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.636576995253563
Info 418  [01:15:13.814] getCompletionData: Get current token: 0.08197399973869324
Info 419  [01:15:13.814] getCompletionData: Is inside comment: 0.05068399757146835
Info 420  [01:15:13.815] getCompletionData: Get previous token: 0.3182559981942177
Info 421  [01:15:13.815] getCompletionsAtPosition: isCompletionListBlocker: 0.04503300040960312
Info 422  [01:15:13.817] getCompletionData: Semantic work: 1.4039259999990463
Info 423  [01:15:13.832] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.806188002228737
Info 424  [01:15:13.839] getCompletionData: Get current token: 0.15335800498723984
Info 425  [01:15:13.839] getCompletionData: Is inside comment: 0.08198300004005432
Info 426  [01:15:13.840] getCompletionData: Get previous token: 0.45122500509023666
Info 427  [01:15:13.841] getCompletionsAtPosition: isCompletionListBlocker: 0.0562020018696785
Info 428  [01:15:13.843] getCompletionData: Semantic work: 2.015676997601986
Info 429  [01:15:13.854] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.939744003117085
Info 430  [01:15:13.864] getCompletionData: Get current token: 0.2103620022535324
Info 431  [01:15:13.865] getCompletionData: Is inside comment: 0.059936001896858215
Info 432  [01:15:13.866] getCompletionData: Get previous token: 0.7019810006022453
Info 433  [01:15:13.867] getCompletionsAtPosition: isCompletionListBlocker: 0.10248799622058868
Info 434  [01:15:13.870] getCompletionData: Semantic work: 2.5149409994482994
Info 435  [01:15:13.878] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.430046997964382
Info 436  [01:15:13.904] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 437  [01:15:13.925] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 20.318460002541542ms
Info 438  [01:15:13.925] Different program with same set of files
Info 439  [01:15:14.106] getCompletionData: Get current token: 0.11423499882221222
Info 440  [01:15:14.106] getCompletionData: Is inside comment: 0.05206799507141113
Info 441  [01:15:14.107] getCompletionData: Get previous token: 0.35659100115299225
Info 442  [01:15:14.107] getCompletionsAtPosition: isCompletionListBlocker: 0.046810999512672424
Info 443  [01:15:14.109] getCompletionData: Semantic work: 1.7883170023560524
Info 444  [01:15:14.142] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 32.06994500011206
Info 445  [01:15:14.154] getCompletionData: Get current token: 0.20331499725580215
Info 446  [01:15:14.155] getCompletionData: Is inside comment: 0.08289200067520142
Info 447  [01:15:14.156] getCompletionData: Get previous token: 0.6115209981799126
Info 448  [01:15:14.157] getCompletionsAtPosition: isCompletionListBlocker: 0.06725399941205978
Info 449  [01:15:14.169] getCompletionData: Semantic work: 12.180259995162487
Info 450  [01:15:14.183] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.348627999424934
Info 451  [01:15:14.189] getCompletionData: Get current token: 0.07620500028133392
Info 452  [01:15:14.189] getCompletionData: Is inside comment: 0.06213199347257614
Info 453  [01:15:14.190] getCompletionData: Get previous token: 0.3967230021953583
Info 454  [01:15:14.190] getCompletionsAtPosition: isCompletionListBlocker: 0.019414998590946198
Info 455  [01:15:14.192] getCompletionData: Semantic work: 1.5784699991345406
Info 456  [01:15:14.207] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.946544997394085
Info 457  [01:15:14.213] getCompletionData: Get current token: 0.09630399942398071
Info 458  [01:15:14.213] getCompletionData: Is inside comment: 0.056157998740673065
Info 459  [01:15:14.214] getCompletionData: Get previous token: 0.3359750062227249
Info 460  [01:15:14.219] getCompletionsAtPosition: isCompletionListBlocker: 0.0824810042977333
Info 461  [01:15:14.221] getCompletionData: Semantic work: 1.4848229959607124
Info 462  [01:15:14.226] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.757406994700432
Info 463  [01:15:14.232] getCompletionData: Get current token: 0.08016500622034073
Info 464  [01:15:14.233] getCompletionData: Is inside comment: 0.05075199902057648
Info 465  [01:15:14.233] getCompletionData: Get previous token: 0.18856599926948547
Info 466  [01:15:14.233] getCompletionsAtPosition: isCompletionListBlocker: 0.018553994596004486
Info 467  [01:15:14.235] getCompletionData: Semantic work: 1.442900002002716
Info 468  [01:15:14.240] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.53345999866724
Info 469  [01:15:14.247] getCompletionData: Get current token: 0.07993300259113312
Info 470  [01:15:14.248] getCompletionData: Is inside comment: 0.015254005789756775
Info 471  [01:15:14.248] getCompletionData: Get previous token: 0.21173899620771408
Info 472  [01:15:14.249] getCompletionsAtPosition: isCompletionListBlocker: 0.26977699995040894
Info 473  [01:15:14.251] getCompletionData: Semantic work: 1.512761004269123
Info 474  [01:15:14.257] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.380838997662067
Info 475  [01:15:14.290] getCompletionData: Get current token: 0.09384799748659134
Info 476  [01:15:14.290] getCompletionData: Is inside comment: 0.05971600115299225
Info 477  [01:15:14.291] getCompletionData: Get previous token: 0.22863099724054337
Info 478  [01:15:14.291] getCompletionsAtPosition: isCompletionListBlocker: 0.04266499727964401
Info 479  [01:15:14.293] getCompletionData: Semantic work: 1.422435000538826
Info 480  [01:15:14.300] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.892973996698856
Info 481  [01:15:14.308] getCompletionData: Get current token: 0.08018399775028229
Info 482  [01:15:14.308] getCompletionData: Is inside comment: 0.040942996740341187
Info 483  [01:15:14.310] getCompletionData: Get previous token: 1.222689002752304
Info 484  [01:15:14.310] getCompletionsAtPosition: isCompletionListBlocker: 0.05131099373102188
Info 485  [01:15:14.312] getCompletionData: Semantic work: 1.0234939977526665
Info 486  [01:15:14.326] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.048202998936176
Info 487  [01:15:14.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 488  [01:15:14.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 60.138373002409935ms
Info 489  [01:15:14.403] Different program with same set of files
Info 490  [01:15:14.410] getCompletionData: Get current token: 0.10536500066518784
Info 491  [01:15:14.410] getCompletionData: Is inside comment: 0.037671998143196106
Info 492  [01:15:14.410] getCompletionData: Get previous token: 0.25511499494314194
Info 493  [01:15:14.411] getCompletionsAtPosition: isCompletionListBlocker: 0.0535380020737648
Info 494  [01:15:14.415] getCompletionData: Semantic work: 4.060015998780727
Info 495  [01:15:14.428] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.137255005538464
Info 496  [01:15:14.443] getCompletionData: Get current token: 0.034126996994018555
Info 497  [01:15:14.443] getCompletionData: Is inside comment: 0.00925000011920929
Info 498  [01:15:14.444] getCompletionData: Get previous token: 0.15097399801015854
Info 499  [01:15:14.444] getCompletionsAtPosition: isCompletionListBlocker: 0.013348996639251709
